0.23001961,5.0725783,-0.27606055,0.83244412,-0.37786573,0.4803223,'-1'
0.15549112,-0.16939038,0.67065219,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.78441482,-0.44365372,5.6747053,-0.85955255,-0.37786573,-0.94572324,'-1'
0.54608818,0.13141457,-0.45638679,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.10298725,-0.3949941,-0.14081588,0.97970269,-0.37786573,1.0135658,'-1'
-0.18039525,-0.38172329,0.26491816,0.77294998,1.4689815,0.85206922,'-1'
-0.068602514,-0.34633447,-0.18589744,0.89911132,1.7433811,1.0623195,'-1'
-0.082491915,-0.44807732,0.89605999,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.15160016,-0.36845248,0.62557063,1.1974259,-0.37786573,1.0105187,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.081136852,-0.32421646,1.0313047,1.1716873,-0.37786573,1.3975012,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
0.77509391,-0.44365372,-0.50146835,-0.85955255,-0.37786573,-0.94572324,'-1'
0.53761903,1.5867797,-0.27606055,2.3754945,-0.37786573,0.80940974,'-1'
1.3040768,1.060371,-0.36622367,1.8653638,-0.37786573,0.9434824,'-1'
0.3860213,1.7769946,-0.41130523,0.76957442,-0.37786573,0.89777581,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.10112404,-0.27998044,-0.27606055,-0.85955255,-0.37786573,-0.94572324,'-1'
7.4696159,-0.44807732,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
0.81506829,2.7280691,-0.050652758,0.62991086,0.79101616,0.65400734,'-1'
0.76408402,0.56935119,-0.50146835,1.3780181,-0.37786573,0.87339896,'-1'
-0.44226128,-0.44365372,1.4370387,-0.19414637,0.1270441,1.278664,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
0.60164578,0.60031641,0.30999972,0.88560911,0.72806294,1.0562253,'-1'
0.14515876,-0.17381398,-0.18589744,0.54510005,-0.37786573,1.1659211,'-1'
-0.29540627,-0.41268851,0.039510361,-0.85955255,-0.37786573,-0.94572324,'-1'
0.22239738,-0.2092028,-0.095734317,0.046783825,-0.37786573,1.2634285,'-1'
0.60486406,0.5781984,0.08459192,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.1402515,-0.08534194,0.85097843,0.42526787,0.74050871,1.1689682,'-1'
-0.18276662,0.05178973,0.35508128,1.1543876,0.62675172,1.306088,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
0.0071116601,-0.27113323,0.58048907,1.0687329,-0.37786573,1.2420988,'-1'
-0.32267692,-0.37287609,1.9329359,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
0.25271692,0.1844978,0.26491816,0.60206253,-0.37786573,1.2055335,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.18446045,-0.37287609,0.35508128,1.2396204,-0.37786573,1.0866964,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
1.6330185,4.6788777,-0.45638679,1.4602973,1.2448588,0.30054306,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
1.5591675,5.0504603,-0.50146835,0.94805686,-0.37786573,0.30968437,'-1'
0.28659351,0.05178973,0.44524439,0.57252643,1.0542212,1.1415443,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.065553621,-0.32864006,-0.32114211,0.50121784,-0.37786573,1.6290812,'-1'
0.095190789,-0.29767485,0.49032595,0.50543729,0.10327201,1.2664756,'-1'
0.29692587,-0.31536926,-0.0055711987,0.74636748,0.61842161,1.1476385,'-1'
-0.49375369,-0.38614689,1.1665493,-0.024102819,1.1365345,1.0227071,'-1'
0.13719776,-0.36845248,-0.095734317,-0.85955255,-0.37786573,-0.94572324,'-1'
0.84250832,0.52511517,-0.18589744,0.92822548,-0.37786573,0.96176503,'-1'
1.190929,4.953141,-0.32114211,1.5105086,0.57956973,0.67838418,'-1'
-0.1551572,-0.35518168,0.26491816,-0.85955255,-0.37786573,-0.94572324,'-1'
0.14465061,-0.36402888,-0.095734317,0.79868858,0.64769223,1.4767259,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
0.21274255,0.46760834,2.8796486,0.7788572,-0.012954376,0.270072,'-1'
0.24560284,0.48530275,0.12967348,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
0.6223105,0.14468538,0.30999972,0.25311459,-0.37786573,1.1293559,'-1'
0.17039681,-0.24016802,-0.27606055,0.88982855,-0.37786573,1.4188309,'-1'
0.30827453,-0.45250093,-0.45638679,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.0020350187,-0.29325125,0.26491816,1.1978479,0.49030918,1.3030409,'-1'
-0.029475055,0.020824514,0.12967348,-0.12410362,0.72016086,0.83073948,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.0044063799,-0.15611958,1.3468756,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.34689869,-0.36845248,0.49032595,0.85354134,-0.37786573,0.99223609,'-1'
-0.075039066,0.22873382,0.17475504,0.34087901,0.40480212,1.2268632,'-1'
-0.28354947,-0.42595931,0.44524439,0.12948491,-0.37786573,1.4127367,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
0.044037141,-0.25786243,0.08459192,0.50501534,-0.37786573,0.86121054,'-1'
0.11619427,-0.45250093,0.12967348,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.34232535,-0.42595931,0.17475504,0.71472166,0.5914887,1.3121822,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.28710651,-0.42595931,0.80589687,0.28265069,-0.37786573,0.87949317,'-1'
0.014903275,-0.44365372,0.039510361,0.59151392,-0.37786573,1.0866964,'-1'
-0.096889465,-0.14727237,-0.095734317,1.1096615,-0.37786573,0.56868837,'-1'
1.3062788,1.5292729,-0.27606055,1.1615607,0.44490516,0.24264805,'-1'
-0.41990273,-0.41711211,0.62557063,0.40332676,-0.37786573,1.1110732,'-1'
-0.2613603,-0.32864006,1.7976912,0.88476522,0.62912234,0.99223609,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.069110663,-0.43038291,0.30999972,0.54805366,0.73310051,0.74542051,'-1'
0.33605333,0.11814376,-0.41130523,0.57294838,-0.37786573,0.98614188,'-1'
-0.33334805,-0.44807732,0.49032595,0.73117749,0.61842161,1.2055335,'-1'
-0.33199299,-0.32864006,-0.050652758,0.95143242,1.4092549,1.0958377,'-1'
-0.11535221,-0.37287609,0.039510361,-0.85955255,-0.37786573,-0.94572324,'-1'
0.08028509,-0.45250093,0.12967348,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
0.40228206,0.034095321,-0.18589744,1.4121956,0.78127026,0.92824687,'-1'
0.70700197,2.1220356,1.1214678,-0.85955255,-0.37786573,-0.94572324,'-1'
0.2042734,0.88342695,-0.27606055,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.56946787,-0.43923012,2.9247302,-0.11228918,-0.37786573,1.1141203,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
0.14634444,-0.33748727,-0.36622367,0.8417269,1.6810535,1.0714608,'-1'
0.1317775,-0.34633447,0.039510361,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
0.56827734,1.6487101,0.08459192,0.63497419,0.94497497,0.80026842,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
1.1868638,2.3166741,-0.36622367,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
0.3114928,-0.44365372,0.08459192,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.46360353,-0.44807732,0.039510361,0.094041587,2.1414153,0.80026842,'-1'
0.18987585,0.10044935,-0.32114211,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
0.93075683,0.75956609,-0.41130523,1.1628265,-0.37786573,0.87949317,'-1'
-0.26762747,-0.43923012,0.26491816,0.5750581,-0.37786573,0.88863449,'-1'
-0.36790217,-0.45250093,1.1214678,0.46661841,0.17965876,0.92215265,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
0.053691969,0.060636934,0.98622311,0.12399963,-0.37786573,1.2969467,'-1'
-0.12483765,-0.4038413,-0.32114211,-0.85955255,-0.37786573,-0.94572324,'-1'
1.4312834,5.0858491,-0.45638679,0.87210689,-0.37786573,0.24874226,'-1'
-0.55659477,-0.43923012,3.2853826,1.3050217,0.1855524,0.46813388,'-1'
1.0430577,2.7988467,-0.45638679,2.1771806,-0.37786573,0.73323209,'-1'
0.33622271,-0.12073076,0.17475504,5.5008359,-0.37786573,0.63877181,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
0.58030353,-0.45250093,0.12967348,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.42193533,-0.45250093,0.58048907,-0.85955255,-0.37786573,-0.94572324,'-1'
0.79457295,2.4538057,-0.36622367,0.89067244,2.857146,1.0775551,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
0.026251932,-0.12515436,-0.14081588,0.84889995,-0.37786573,0.99223609,'-1'
-0.065553621,-0.41711211,-0.36622367,-0.11524279,-0.37786573,0.75151473,'-1'
-0.25356869,-0.31979286,2.3386699,1.1577632,0.27214599,0.8916816,'-1'
-0.17107919,-0.42153571,1.0313047,0.36028844,-0.37786573,1.162874,'-1'
0.011515617,-0.32421646,-0.050652758,0.046783825,-0.37786573,1.5132912,'-1'
0.72292397,0.582622,0.17475504,0.77421581,0.28860866,0.86730475,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.33470311,-0.43480652,-0.230979,-0.39836742,-0.37786573,0.35234386,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.077241044,-0.36845248,-0.45638679,-0.85955255,-0.37786573,-0.94572324,'-1'
-0.38297725,-0.4082649,1.4821203,1.3016462,0.1218419,0.86121054,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
0.3294474,0.1844978,0.2198366,1.067889,0.31432333,1.3152293,'-1'
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,'-1'
